https://www.food.com/recipe/86710,http://purl.org/heals/ingredient/AllPurposeFlour,http://purl.org/heals/food/hasIngredient
https://www.food.com/recipe/86710,http://purl.org/heals/ingredient/Butter,http://purl.org/heals/food/hasIngredient
https://www.food.com/recipe/86710,http://purl.org/heals/ingredient/ChickenEgg,http://purl.org/heals/food/hasIngredient
https://www.food.com/recipe/86710,http://purl.org/heals/ingredient/CowMilk,http://purl.org/heals/food/hasIngredient
https://www.food.com/recipe/86710,http://purl.org/heals/ingredient/Salt,http://purl.org/heals/food/hasIngredient
